"This account is not confirmed.","Không xác nhận được tài khoản."
"This customer already exists in this store.","Khách hàng này đã tồn tại trong cửa hàng."
"A customer with the same email already exists in an associated website.","Khách hàng với cùng email này đã tồn tại trong trang web liên kết."
"The password doesn't match this account.","Mẩu khẩu không đúng với tài khoản."
"Please enter a password with at least %1 characters.","Vui lòng nhập mật khẩu với ít nhất %1 ký tự."
"The password can't begin or end with a space.","Mật khẩu không thể bắt đầu hoặc kết thúc với khoảng trống."
"Reset password token mismatch.","Thiết lập lại mật khẩu với token không phù hợp."
"Reset password token expired.","Thiết lập mật khẩu token đã hết hạn."
"Please correct the transactional account email type.","Vui lòng điền đúng loại tài khoản email giao dịch."
"Please enter the first name.","Vui lòng nhập tên."
"Please enter the last name.","Vui lòng nhập họ."
"Please enter the street.","Vui lòng nhập đường."
"Please enter the city.","Vui lòng nhập thành phố."
"Please enter the phone number.","Vui lòng nhập số điện thoại."
"Please enter the zip/postal code.","Vui lòng nhập mã zip/postal."
"Please enter the country.","Vui lòng nhập quốc gia."
"Please enter the state/province.","Vui lòng nhập quốc gia/tỉnh thành."
"""%1"" is a required value.","""%1"" là một giá trị yêu cầu."
"Per Website","Trên mỗi website"
"We can't share customer accounts globally when the accounts share identical email addresses on more than one website.","Không thể chia sẻ tài khoản khách hàng một cách toàn cầu khi tài khoản chia sẻ địa chỉ email nhận dạng trên nhiều hơn một trang web."
"Shipping Address","Địa chỉ vận chuyển"
"Please enter a first name.","Vui lòng nhập tên."
"Please enter a last name.","Vui lòng nhập họ."
"Please correct this email address: ""%1"".","Vui lòng nhập địa chỉ email: ""%1""."
"Please enter a date of birth.","Vui lòng nhập ngày sinh."
"Please enter a TAX/VAT number.","Vui lòng nhập số TAX/VAT."
"Please enter a gender.","Vui lòng nhập giới tính."
"Please enter a valid password reset token.","Vui lòng nhập mật khẩu thiết lập tonken đúng."
"The password can not begin or end with a space.","Mật khẩu không thể bắt đầu hoặc kết thúc với khoảng trống."
"Admin","Quản trị"
"Attribute object is undefined","Không xác định đối tượng thuộc tính"
"""%1"" invalid type entered.","Nhập loại ""%1"" không đúng."
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" không chứa chữ cái hoặc số."
"""%1"" is an empty string.","""%1"" là một chuối ký tự rỗng."
"""%1"" contains non-numeric characters.","""%1"" không chứa ký tự số."
"""%1"" contains non-alphabetic characters.","""%1"" không chứa chữ cái."
"""%1"" is not a valid email address.","""%1"" không đúng địa chỉ email."
"""%1"" is not a valid hostname.","""%1"" không đúng tên miền."
"""%1"" uses too many characters.","""%1"" sử dụng quá nhiều ký tự."
"'%value%' looks like an IP address, which is not an acceptable format.","'%value%' giống như một địa chỉ IP, mà không phải là định dạng có thể chấp nhận được."
"'%value%' looks like a DNS hostname but we cannot match the TLD against known list.","'%value%' giống như tên miền DNS nhưng nó không thể phù hợp với danh TLD đã biết."
"'%value%' looks like a DNS hostname but contains a dash in an invalid position.","'%value%' giống như tên miền DNS nhưng chứa số trong vị trí không đúng."
"'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.","'%value%' giống như máy chủ DNS nhưng không thể phù hợp với máy chủ schema cho TLD '%tld%'."
"'%value%' looks like a DNS hostname but cannot extract TLD part.","'%value%' giống như máy chủ DNS nhưng không thể truy xuất đến phần TLD."
"'%value%' does not look like a valid local network name.","'%value%' không giống như tên mạng cục bộ đúng."
"'%value%' looks like a local network name, which is not an acceptable format.","'%value%' giống như tên mạng cục bộ, mà không phải là một định dạng có thể chấp nhận được."
"'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.","'%value%'dường  như là một máy chủ DNS,  các ký hiệu punycode không thể giải mã."
"""%1"" is not a valid URL.","""%1"" không phải là một URL đúng."
"""%1"" is not a valid date.","""%1"" không phải là ngày đúng."
"""%1"" does not fit the entered date format.","""%1"" không phù định ngày ngày."
"Please enter a valid date between %1 and %2 at %3.","Vui lòng điền ngày đúng giữa %1 và %2 tại %3."
"Please enter a valid date equal to or greater than %1 at %2.","Vui lòng điền ngày đúng bằng hoặc lớn hơn %1 tại %2."
"Please enter a valid date less than or equal to %1 at %2.","Vui lòng điền ngày đúng nhỏ hơn hoặc bằng %1 tại %2."
"""%1"" is not a valid file extension.","""%1"" không phải là tệp tiện ích đúng."
"""%1"" is not a valid file.","""%1"" không phải là tệp đúng."
"""%1"" exceeds the allowed file size.","""%1"" vượt quá kích thước cho phép."
"""%1"" is not a valid image format.","""%1"" không phải định dạng hình ảnh đúng."
"""%1"" width exceeds allowed value of %2 px.","""%1"" chiều rộng vượt quá giá trị cho phép %2 px."
"""%1"" height exceeds allowed value of %2 px.","""%1"" chiều cao vượt quá giá trị cho phép %2 px."
"""%1"" length must be equal or greater than %2 characters.","""%1"" độ dài phải bằng hoặc lớn hơn %2 ký tự."
"""%1"" length must be equal or less than %2 characters.","""%1"" độ dài phải bằng hoặc nhỏ hơn %2 ký tự."
"Please enter a customer email.","Vui lòng điền email khách hàng."
"A customer website ID must be specified when using the website scope.","ID website khách hàng phải được xác định khi sử dụng phạm vi website."
"You can't delete group ""%1"".","Bạn không thể xóa nhóm ""%1""."
"Customer Group already exists.","Nhóm khách hàng đã tồn tại."
"Cannot delete group.","Không thể xóa nhóm."
"Error during VAT Number verification.","Lỗi trong quá trình xác nhận số VAT."
"PHP SOAP extension is required.","Yêu cầu tiện ích PHP SOAP."
"VAT Number is valid.","Số VAT đúng."
"Please enter a valid VAT number.","Vui lòng điền số VAT đúng."
"Your VAT ID was successfully validated.","ID VAT của bạn đã được xác nhận thành công."
"You will be charged tax.","Bạn sẽ bị tính thuế."
"You will not be charged tax.","Bạn sẽ không bị tính thuế."
"The VAT ID entered (%1) is not a valid VAT ID.","ID VAT (%1) được điền không phải VAT ID đúng."
"Your Tax ID cannot be validated.","ID thuế của bạn không được xác định."
"If you believe this is an error, please contact us at %1","Nếu bạn tin đây là lỗi, vui lòng liên hệ với chúng tôi tại %1"
"Male","Nam"
"Female","Nữ"
"Not Specified","Không xác định"
"Thank you for registering with","Cám ơn vì đã đăng ký"
"enter your billing address for proper VAT calculation","điền địa chỉ thanh toán cho tính toán VAT"
"enter your shipping address for proper VAT calculation","điền địa chỉ vận chuyển cho tính toán VAT"
"NoSuchEntityException","NoSuchEntityException"
"New Password and Confirm New Password values didn't match.","Mật khẩu mới và xác nhận mật khẩu mới không khớp."
"InputException","InputException"
"Exception message","Thư miễn trừ"
"Validator Exception","Xác nhận miễn trừ"
"Localized Exception","Định vị miễn trừ"
"Label","Nhãn"
"Visitor","Khách"
"No item specified.","Không xác nhận sản phẩm."
"Are you sure you want to remove this item?","Bạn có chắc rằng bạn muốn xóa sản phẩm này?"
"Personal Information","Thông tin cá nhân"
"Last Logged In:","Lần cuối đăng nhập:"
"Last Logged In (%1):","Lần cuối đăng nhập (%1):"
"Confirmed email:","Đã xác nhận Email:"
"Account Created:","Đã tạo tài khoản:"
"Account Created on (%1):","Tài khoản đã tạo trên (%1):"
"Account Created in:","Tài khoản đã tạo trong:"
"Customer Group:","Nhóm khách hàng:"
"Default Billing Address","Địa chỉ thanh toán mặc định"
"Sales Statistics","Thông số doanh thu"
"Average Sale","Doanh số trung bình"
"Manage Addresses","Quản lý địa chỉ"
"Default Shipping Address","Địa chỉ giao hàng mặc định"
"Contact Information","Thông tin liên hệ"
"Change Password","Thay đổi mật khẩu"
"Newsletters","Bản tin"
"You subscribe to ""General Subscription"".","Bạn theo dõi ""Theo dõi chung""."
"Default Addresses","Địa chỉ mặc định"
"Change Billing Address","Thay đổi vị trí thanh toán"
"You have no default billing address in your address book.","Bạn không có vị trí thanh toán mặc định trong danh bạ địa chỉ."
"Change Shipping Address","Change Shipping Address"
"You have no default shipping address in your address book.","Bạn không có vị trí giao hàng trong danh bạ địa chỉ."
"Additional Address Entries","Cổng địa chỉ bổ sung"
"Delete Address","Xóa địa chỉ"
"You have no other address entries in your address book.","Bạn không có cổng địa chỉ khác trong danh bạ địa chỉ."
"Fax","Fax"
"Street Address","Địa chỉ đường"
"Street Address %1","Địa chỉ đường %1"
"VAT Number","Số VAT"
"Please select a region, state or province.","Vui lòng lựa chọn vùng, quốc gia hoặc tỉnh thành."
"Use as my default billing address","Dùng như là địa chỉ thanh toán mặc định"
"Use as my default shipping address","Dùng như là địa chỉ vận chuyển mặc định"
"Save Address","Lưu địa chỉ"
"Go back","Quay lại"
"Please enter your email below and we will send you the confirmation link.","Vui lòng điền email của bạn và chúng tôi sẽ gủi liên kết xác nhận."
"Send confirmation link","Gửi liên kết xác nhận"
"Back to Sign In","Quay lại để đăng nhập"
"Current Password","Mật khẩu hiện tại"
"Confirm New Password","Xác nhận mật khẩu mới"
"Please enter your email address below to receive a password reset link.","Vui lòng điền địa chỉ email phía dưới để nhận liên kết thiên lập mật khẩu."
"Registered Customers","Khách hàng đã đăng ký"
"If you have an account, sign in with your email address.","Nếu bạn có tài khoản, đăng nhập bằng địa chị email."
"Password","Mật khẩu"
"Login","Đăng nhập"
"Forgot Your Password?","Bạn quên mật khẩu?"
"Subscription option","Tùy chọn theo dõi"
"General Subscription","Đăng ký theo dõi chung"
"Sign Up for Newsletter","Đăng ký cho bảng tin"
"Address Information","Thông tin địa chỉ"
"Sign-in Information","Thông tin đăng nhập"
"Confirm Password","Xác nhận mật khẩu"
"Create an Account","Tạo tài khoản"
"Set a New Password","Thiết lập mật khẩu mới"
"You have signed out and will go to our homepage in 5 seconds.","Bạn đã thoát tài khoản và sẽ đến trang chủ trong 5 giây."
"Creating an account has many benefits: check out faster, keep more than one address, track orders and more.","Tạo tài khoản có nhiều lợi ích: thanh toán nhanh hơn, giữ được nhiều hơn một địa chỉ, kiểm đơn hàng và nhiều hơn thế nữa."
"Gender","Giới tính"
"Tax/VAT number","Số Tax/VAT"
"Cannot switch into given mode ""%1""","Không thể chuyển đổi chế độ ""%1"""
"Format for IDE '%1' is not supported","Định dạng cho IDE '%1' không được hỗ trợ"
"Client side less compilation","Ít biên dịch phía khách hàng"
"Server side less compilation","Ít biên dịch phía máy chủ"
"Select this to allow DHL to optimize shipping charges by splitting the order if it exceeds %1 %2.","Chọn nó để cho phép DHL để tối ưu hóa nhiệm vụ vận chuyển bằng phân tách đơn hàng nếu nó vượt quá %1 %2."
"Wrong Content Type","Loại nội dung sai"
"Pounds","Pounds"
Kilograms,Kilograms
"Inches","Inches"
"Centimeters","Centimeters"
"inch","inch"
"cm","cm"
"Height","Chiều cao"
"Depth","Chiều sâu"
"Width","Chiều rộng"
"Regular","Thông thường"
"Specific","Cụ thể"
"Easy shop","Cửa hàng Easy"
"Sprintline","Sprintline"
"Secureline","Secureline"
"Express easy","Express đơn giản"
"Europack","Europack"
"Break bulk express","Phá vỡ nhanh số lượng lợn"
"Medical express","Medical express"
"Express worldwide","Express worldwide"
"Express 9:00","Express 9:00"
"Express 10:30","Express 10:30"
"Domestic economy select","Domestic economy select"
"Economy select","Economy select"
"Break bulk economy","Break bulk economy"
"Domestic express","Domestic express"
"Others","Khác"
"Globalmail business","Globalmail business"
"Same day","Cùng ngày"
"Express 12:00","Express 12:00"
"Express envelope","Express envelope"
"Customer services","Customer services"
"Jetline","Jetline"
"Freight worldwide","Freight worldwide"
"Jumbo box","Jumbo box"
"DHL service is not available at %s date","Máy chủ không tồn tại ở %s ngày"
"The response is in wrong format.","Phản hồi sai định dạng."
"Error #%1 : %2","Lỗi #%1 : %2"
"We had to skip DHL method %1 because we couldn't find exchange rate %2 (Base Currency).","Nên dừng phương pháp DHL %1 vì không thể tìm thấy tỷ số ngoại tệ %2 (Ngoại tệ cơ sở)."
"Zero shipping charge for '%1'","Zero shipping charge for '%1'"
"DHL","DHL"
"Cannot identify measure unit for %1","Không thể xác định được đơn vị đo lường cho %1"
"Cannot identify weight unit for %1","Không thể xác định được cân nặng cho %1"
"There is no items in this order","Không có sản phẩm nào cho đơn hàng"
"Please, specify origin country","Vui lòng xác định quốc gia ban đầu"
Documents,Documents
"Non Documents","Non Documents"
"Height, width and length should be equal or greater than %1","Chiều cao, chiều rộng và chiều dài nên bằng hoặc lớn hơn %1"
"Wrong Region","Sai vùng"
"Unable to retrieve tracking","Không thể khôi phục theo dõi"
"Response is in the wrong format","Phản hồi là một định dạng sai"
"No packages for request","Không gói nào được yêu cầu"
"Unable to retrieve shipping label","Không thể khôi phục được nhẫn vận chuyển"
"Non documents","Non documents"
"lbs","lbs"
"kgs","kgs"
"Requested country is not available.","Quốc gia được yêu cầu không tồn tại."
"Please correct the target currency.","Vui lòng điền đúng ngoại tệ mục tiêu."
"Undefined rate from ""%1-%2"".","Tỷ suất không xác định từ ""%1-%2""."
"We can't retrieve a rate from %1.","Không thể phục hồi tỷ suất từ %1."
"FATAL ERROR:","FATAL ERROR:"
"Please specify the correct Import Service.","Vui lòng xác định Dịch vụ Nhập đúng."
"WARNING:","CẢNH BÁO:"
"Please correct the country code: %1.","Vui lòng điều đúng mã quốc gia: %1."
"Country and Format Type combination should be unique","Quốc gia và tập hợp loại định dạng nên là duy nhất"
"Please correct the rates received","Vui lòng điền đúng tỷ suất nhận được"
"Currency","Ngoại tệ"
"Your current currency is: %1.","Ngoại tệ hiện tại là: %1."
"Continue","Tiếp tục"
"Downloadable Information","Thông tin có thể tải về được"
"Add New Link","Thêm liên kết mới"
"Upload Files","Tệp tải lên"
"Unlimited","Không giới hạn"
"Something went wrong while getting the requested content.","Xảy ra lỗi khi lấy nội dung yêu cầu."
"My Downloadable Products","Sản phẩm có thể tải"
"We can\'t find the link you requested.","Không thể tìm liên kết được yêu cầu."
"Please sign in to download your product or purchase <a href=""%1"">%2</a>.","Vui lòng đăng nhập để tải sản phẩm về hoặc mua <a href=""%1"">%2</a>."
"Please sign in to download your product.","Vui lòng đăng nhập để tải sản phẩm về."
"The link has expired.","Liên kết đã hết hạn."
"The link is not available.","Liên kết không tồn tại."
"Sorry, there was an error getting requested content. Please contact the store owner.","Xin lỗi, xảy ra lỗi lấy nội dung yêu cầu. Vui lòng liên hệ với chủ cửa hàng."
"Please set resource file and link type.","Vui lòng thiết lập nguồn tệp và loại liên kết."
"Invalid download link type.","Loại liên kết tải về không đúng."
"Something went wrong while saving the file(s).","Xảy ra lỗi trong khi lưu tệp."
"Provided content must be valid base64 encoded data.","Nội dung đã cung cấp phải đúng base64 dữ liệu đã mã hóa."
"Provided file name contains forbidden characters.","Tên tệp được cung cấp chứa ký tự bị cấm."
"Link price must have numeric positive value.","Giá liên kết phải là số dương."
"Number of downloads must be a positive integer.","Số tệp tải về phải là số nguyên dương."
"Sort order must be a positive integer.","Sắp xếp đơn hàng phải là số nguyên dương."
"Link URL must have valid format.","Liên kết URL phải có định dạng đúng."
"Provided file content must be valid base64 encoded data.","Nội dung tệp được cung cấp phải đúng base64 mã hóa dữ liệu."
"Sample URL must have valid format.","Mẫu URL phải có định dạng đúng."
"Order id cannot be null","ID đơn hàng không được để trống "
"Order item id cannot be null","ID đơn hàng sản phẩm không được để trống"
"Product type of the product must be 'downloadable'.","Loại sản phẩm của sản phẩm phải là "có thể tải về"."
"Provided link information is invalid.","Thông liên kết được cung cấp không đúng."
"Invalid link type.","Loại liên kết không đúng."
"Link title cannot be empty.","Tiêu đề liên kết không được rỗng."
"There is no downloadable link with provided ID.","Không có liên kết tải về với ID đã cung cấp."
"Provided downloadable link is not related to given product.","Liên kết tải về đã cung cấp không liên quan đến sản phẩm."
"Please specify product link(s).","Vui lòng xác định liên kết sản phẩm."
"Provided sample information is invalid.","Thông tin mẫu được cung cấp không đúng."
"Invalid sample type.","Loại mẫu không đúng."
"Sample title cannot be empty.","Tiêu đề mẫu không thể rỗng."
"There is no downloadable sample with provided ID.","Không có mẫu tải về với ID cung cấp."
"Provided downloadable sample is not related to given product.","Mẫu tải về đã cung cấp không liên quan đến sản phẩm."
"attachment","đính kèm"
"inline","Nỗi tuyến"
"Pending","Chờ xử lý"
"sample","mẫu"
"Is this downloadable Product?","Đây có phải là sản phẩm tải về?"
"Links","Liên kết"
"Add links to your product files here.","Thêm liên kết cho tệp sản phẩm tại đây."
"Links can be purchased separately","Liên kết có thể mua riêng lẻ"
"Attach File or Enter Link","Đính kèm tệp hoặc điền liên kết"
"Sample","Mẫu"
"Shareable","Có thể chia"
"Max. Downloads","Max. Downloads"
"Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.","Chữ, số và dấu gạch chân ký tự nên dùng cho tên tệp. Ký tự không đúng được thay bằng '_'."
"File","Tệp"
"URL","URL"
"Samples","Mẫu"
"Add product preview files here.","Thêm tệp xem lại sản phẩm tại đây."
"Select all","Chọn tất cả"
"Unselect all","Bỏ chọn tất cả"
"Go to <a href=""%1"">My Downloadable Products</a>","Đến <a href=""%1"">My Downloadable Products</a>"
"Downloadable Products","Sản phẩm có thể tải về"
"Date","Ngày"
"Remaining Downloads","Vẫn duy trì tải xuống"
"View Order","Xem đơn hàng"
"Start Download","Bắt đầu tải về"
"You have not purchased any downloadable products yet.","Không thể mua bất kỳ sản phẩm có thể tải."
"download","tải về"
"Attribute Properties","Các đặc trưng thuộc tính"
"Default label","Nhãn mặc định"
"Catalog Input Type for Store Owner","Loại danh mục đầu vào cho chủ cửa hàng"
"Values Required","Giá trị được yêu cầu"
"Decimal Number","Số thập phân"
"Integer Number","Số nguyên"
"Letters","Ký tự"
"Letters (a-z, A-Z) or Numbers (0-9)","Ký tự (a-z, A-Z) hoặc số (0-9)"
"Text Field","Trường văn bản"
"Text Area","Vùng văn bản"
"Yes/No","Có/Không"
"Input type ""%value%"" not found in the input types list.","Loại đầu vào ""%value%"" không tìm thấy trong danh sách loại đầu vào."
"Entity object is undefined","Đối tượng thực thể không xác định"
"""%1"" is not a valid image format","""%1"" không xác định định dạng hình ảnh"
"""%1"" cannot contain more than %2 lines.","""%1"" không thể chứa nhiều hơn %2 dòng."
"Attribute group does not belong to provided attribute set","Nhóm thuộc tình không thuộc thiết lập thuộc tính được cung cấp"
"Cannot save attributeGroup","không thể lưu attributeGroup"
"Cannot delete attributeGroup with id %1","Không thể xóa attributeGroup với id %1"
"AttributeSet with id ""%1"" does not exist.","AttributeSet với id ""%1"" không tồn tại."
"Wrong attribute set id provided","Sai thiết lập thuộc tính id được cung cấp"
"Attribute group does not belong to attribute set","Nhóm thuộc tính không thuộc thiết lập thuộc tính"
"Attribute set not found: %1","Không tìm thấy thiết lập thuộc tính: %1"
"Attribute ""%1"" not found in attribute set %2.","Thuộc tính ""%1"" không tìm thấy trong thiết lập thuộc tính %2."
"System attribute can not be deleted","Không thể xóa hệ thống thiết lập"
"Cannot save attribute","Không thể lưu thuộc tính"
"Attribute with attributeCode ""%1"" does not exist.","Thuộc tính với attributeCode ""%1"" không tồn tại."
"Cannot delete attribute.","Không thể xóa thuộc tính."
"Attribute with id ""%1"" does not exist.","Thuộc tính với id ""%1"" không tồn tại."
"There was an error saving attribute set.","Xảy ra lỗi khi lưu thiết lập thuộc tính."
"Default attribute set can not be deleted","Không thể xóa thiết lập thuộc tính mặc định"
"There was an error deleting attribute set.","Xảy ra lỗi khi xóa thiết lập thuộc tính."
"Invalid entity_type specified: %1","entity_type xác định không đúng: %1"
"Entity is not initialized","Thực thể không được khởi tạo"
"Unknown parameter","Thông số không xác định"
"The attribute code '%1' is reserved by system. Please try another attribute code","Mã thuộc tính '%1' được bảo hộ bởi thuộc tính. Vui lòng thử mã thuộc tính khác"
"An attribute code must not be more than %1 characters.","Mã thuộc tính phải nhiều hơn %1 ký tự."
"Invalid default decimal value","Giá số thập phân mặc định không đúng"
"Invalid default date","Ngày mặc định không đúng"
"Invalid entity supplied","Thực thế cung cấp không đúng"
"Invalid backend model specified: %1","Mô hình backend xác định không đúng: %1"
"Source model ""%1"" not found for attribute ""%2""","Mô hình nguồn ""%1"" không tìm thấy cho thuộc tính ""%2"""
"The value of attribute ""%1"" must be unique","Giá trị thuộc tính ""%1"" phải duy nhất"
"Invalid date","Ngày không đúng"
"Empty attribute code","Mã thuộc tính rỗng"
"Attribute %1 doesn't work with options","Thuộc tĩnh %1 không hoạt động với tùy chọn"
"Cannot save attribute %1","Không thể lưu thuộc tính %1"
"Attribute %1 doesn't have any option","Thuộc tính %1 không có bất kỳ tùy chọn nào"
"Attribute %1 does not contain option with Id %2","Thuộc tính %1 không có bất kỳ tùy chọn nào với Id %2"
"Cannot load options for attribute %1","Không thể tải tùy chọn cho thuộc tính %1"
"Attribute set name is empty.","Tên thiết lập thuộc tính rỗng."
"An attribute set named ""%1"" already exists.","Thiết lập thuộc tính tên ""%1"" đã tồn tại."
"No options found.","Không tìm thấy tùy chọn."
"Invalid entity supplied: %1","Thực thể được cung cấp không đúng: %1"
"Attempt to add an invalid object","Nỗ lực để thêm đối tượng không đúng"
"Invalid attribute identifier for filter (%1)","Xác định thuộc tính cho bộ lọc không đúng (%1)"
"Invalid attribute requested: %1","Thuộc tính yêu cầu không đúng: %1"
"Joint field or attribute expression with this alias is already declared","Trường đã tham gia hoặc thể hiện thuộc tính với bí danh này đã được khai báo"
"Invalid alias, already exists in joint attributes","Bí danh không đúng, đã tồn tại trong trường thuộc tính"
"Invalid foreign key","Khóa ngoại không đúng"
"Invalid entity type","Loại thực thể không đúng"
"Invalid attribute type","Loại thuộc tính không đúng"
"A joined field with this alias is already declared.","Trường với khai báo đã được khai báo."
"Invalid joint fields","Trường không đúng"
"A joint field with this alias (%1) is already declared.","Trường với khai báo (%1) đã được khai báo."
"Data integrity: No header row found for attribute","Tính toàn vẹn dữ liệu: Không tìm thấy tiêu đề cho thuộc tính"
"Invalid attribute name: %1","Tên thuộc tính không đúng: %1"
"Invalid character encountered in increment ID: %1","Ký tự trong ID tăng thêm không đúng: %1"
"The current module pathname is undefined.","Tên đường dẫn mô-đun hiện tại không xác định."
"The current module EAV entity is undefined.","Mô-đun thực thể EAV hiện tại không xác định."
"The form code is not defined.","Mã mẫu không xác định."
"The entity instance is not defined.","Ví dụ thực thế không được xác định."
"Invalid form type.","Loại mẫu không đúng."
"Invalid EAV attribute","Thuộc tính EAV không đúng"
"Attribute with the same code","Thuộc tính có cùng mẫu"
"The storefront label is not defined.","Nhãn storefront không xác định."
"Default option value is not defined","Giá trị tùy chọn mặc định không xác định"
"Form Element with the same attribute","Phần tử mẫu có cùng thuộc tính"
"Form Fieldset with the same code","Mẫu trường thiết lập cùng mã"
"Form Type with the same code","Loại mãu cùng mã"
"The value of attribute ""%1"" is invalid.","Giá trị thuộc tính ""%1"" không đúng."
"Wrong entity ID","Thực thế ID sai"
"Wrong attribute set ID","Thiết lập thuộc tính ID sai"
"Wrong attribute group ID","Nhóm thuộc tính ID sai"
"AttributeSet does not exist.","AttributeSet không tồn tại."
"hello","xin chào"
"Some internal exception message.","Nhiều tin loại trừ nội bộ."
"The value of attribute not valid","Giá trị thuộc tính không đúng"
"Add New Template","Thêm Template mới"
"Transactional Emails","Emails giao dịch"
"Delete Template","Xóa Template"
"Convert to Plain Text","Chuyển sang dạng thuần văn bản"
"Return Html Version","Trở lại phiên bản Html"
"Preview Template","Xem trước Template"
"Save Template","Lưu Template"
"Load Template","Tải Template"
"Edit Email Template","Chỉnh sửa Email Template"
"New Email Template","Email Template mới"
"Template Information","Thông tin Template"
"Currently Used For","Đang được sử dụng"
"Template Name","Tên Template"
"Template Subject","Tiêu đề Template"
"Insert Variable...","Dán biến số..."
"Template Content","Nội dung Template"
"Template Styles","Phong cách Template"
"You deleted the email template.","Đã xóa email template."
"The email template is currently being used.","Email template đang được sử dụng."
"We can't delete email template data right now. Please review log and try again.","Không thể xóa dữ liệu email template. Kiểm tra log và thử lại."
"We can't find an email template to delete.","Không thể tìm email template để xóa."
"Edit Template","Chỉnh sửa template"
"Edit System Template","Chỉnh sửa hệ thống Template"
"New Template","Template mới"
"New System Template","Hệ thống Template mới"
"Email Templates","Email Templates"
"Email Preview","Xem trước Email"
"An error occurred. The email template can not be opened for preview.","Xảy ra lỗi. Email template không thể mở để xem trước."
"This email template no longer exists.","Email template không còn tồn tại."
"You saved the email template.","Đã lưu email template."
"Area is already set","Khu vực được thiết lập"
"Design config must have area and store.","Thiết kế cấu hình phải có khu vực và cửa hàng."
"Base Unsecure URL","URL không an toàn cơ bản"
"Base Secure URL","URL không an toàn cơ bản"
"General Contact Name","Tên liên hệ"
"General Contact Email","Email liên hệ"
"Sales Representative Contact Name","Tên đại diện liên hệ bán hàng"
"Sales Representative Contact Email","Email đại diện liên hệ bán hàng"
"Custom1 Contact Name","Tên liên hệ Custom1"
"Custom1 Contact Email","Email liên hệ Custom1"
"Custom2 Contact Name","Tên liên hệ Custom2"
"Custom2 Contact Email","Email liên hệ Custom2"
"Store Name","Tên cửa hàng"
"Store Phone Number","Số điện thoại cửa hàng"
"Store Hours","Giờ cửa hàng"
"Region/State","Vùng/Khu vực"
"Street Address 1","Địa chỉ đường 1"
"Street Address 2","Địa chỉ đường 2"
"Store Contact Information","Thông tin liên hệ cửa hàng"
"%1","%1"
"Template Variables","Biến của Template"
"Please enter a template name.","Vui lòng điền tên của template."
"Duplicate Of Template Name","Tên bản sao của template"
"Invalid transactional email code: %1","Mã email giao dịch không đúng: %1"
"Requested invalid store ""%1""","Cửa hàng yêu cầu không đúng ""%1"""
"""file"" parameter must be specified","""file"" lãi phải xác định"
"Contents of %s could not be loaded or is empty","Nội dung của %s không thể tải hoặc rỗng"
"""file"" parameter must be specified and must not be empty","""file""lãi phải xác định hoặc không được rỗng"
"Design params must be set before calling this method","Thiết kế params phải được thiết lập trước khi sử dụng công cụ"
"<pre> %1 </pre>","<pre> %1 </pre>"
"CSS inlining error:","Mã CSS nối tiếp:"
"Error filtering template: %s","Lỗi lọc template: %s"
"We\'re sorry, an error has occurred while generating this email.","Xin lỗi, xảy ra lỗi khi tạo email này."
"Invalid sender data","Dữ liệu gửi không đúng"
"Load default template","Tải template mẫu"
"Template","Template"
"Are you sure you want to strip tags?","Bạn có chắc chắn rằng bạn muốn gỡ bỏ tất cả các thẻ?"
"Are you sure you want to delete this template?","Bạn có chắc chắn rằng muốn xóa template này?"
"The template did not load. Please review the log for details.","Template không tải. Xem lại log để biết thêm chi tiết."
"Change Encryption Key","Thay đổi mã hóa khóa"
"Encryption Key","Mã hóa khóa"
"New Encryption Key","Mã hóa khóa mới"
"The encryption key is used to protect passwords and other sensitive data.","Mã hóa khóa được dùng để bảo vệ mật khẩu và dữ liệu nhạy cảm khác."
"Auto-generate a Key","Tự động tạo khóa"
"The generated key will be displayed after changing.","Khóa được tạo sẽ xuất hiện sau thay đổi."
"New Key","Khóa mới"
"Deployment configuration file is not writable.","Tệp quản trị cấu hình không thể viết."
"Please enter an encryption key.","Vui lòng điền mã hóa khóa."
"The encryption key has been changed.","Mã hóa khóa đã thay đổi."
"This is your new encryption key: <span style=""font-family:monospace;"">%1</span>. Be sure to write it down and take good care of it!","Đây là mã hóa khóa mới của bạn: <span style=""font-family:monospace;"">%1</span>. Chắc chắn rằng hãy viết ra và chăm sóc nó!"
"Europe First Priority","Độ ưu tiên đầu tiên là Châu Âu"
"1 Day Freight","1 ngày Vận tải hàng"
"2 Day Freight","2 ngày Vận tải hàng"
"2 Day","2 Ngày"
"2 Day AM","2 Ngày AM"
"3 Day Freight","3 ngày Vận tải hàng"
"Express Saver","Lưu nhanh"
"Ground","Mặt bằng"
"First Overnight","Nghỉ qua đêm đầu tiên"
"Home Delivery","Giao hàng tận nhà"
"International Economy","International Economy"
"Intl Economy Freight","Intl Economy Freight"
"International First","International First"
"International Ground","International Ground"
"International Priority","International Priority"
"Intl Priority Freight","Intl Priority Freight"
"Priority Overnight","Ưu tiên qua đêm"
"Smart Post","Smart Post"
"Standard Overnight","Qua đêm tiêu chuẩn"
"Freight","Vận tải"
"National Freight","Vận tải quốc gia"
